name,census_year,population,occupied dwellings,Sector,Comm centre Point
BRENTWOOD,2005,6228,2493,NORTHWEST,"(51.09606620448589, -114.13591450014103)"
BRENTWOOD,2006,6255,2510,NORTHWEST,"(51.09606620448589, -114.13591450014103)"
BRENTWOOD,2007,6225,2504,NORTHWEST,"(51.09606620448589, -114.13591450014103)"
BRENTWOOD,2008,6195,2491,NORTHWEST,"(51.09606620448589, -114.13591450014103)"
BRENTWOOD,2009,6066,2469,NORTHWEST,"(51.09606620448589, -114.13591450014103)"
BRENTWOOD,2010,6059,2495,NORTHWEST,"(51.09606620448589, -114.13591450014103)"
BRENTWOOD,2011,6049,2496,NORTHWEST,"(51.09606620448589, -114.13591450014103)"
BRENTWOOD,2012,6059,2503,NORTHWEST,"(51.09606620448589, -114.13591450014103)"
BRENTWOOD,2013,6106,2506,NORTHWEST,"(51.09606620448589, -114.13591450014103)"
BRENTWOOD,2014,6206,2525,NORTHWEST,"(51.09606620448589, -114.13591450014103)"
BRENTWOOD,2015,6941,2868,NORTHWEST,"(51.09606620448589, -114.13591450014103)"
BRENTWOOD,2016,7133,3049,NORTHWEST,"(51.09606620448589, -114.13591450014103)"
BRENTWOOD,2017,7132,3105,NORTHWEST,"(51.09606620448589, -114.13591450014103)"
BRIDGELAND/RIVERSIDE,2000,4722,2308,CENTRE,"(51.050566763066044, -114.03507248380473)"
BRIDGELAND/RIVERSIDE,2001,4768,2270,CENTRE,"(51.050566763066044, -114.03507248380473)"
BRIDGELAND/RIVERSIDE,2002,4837,2298,CENTRE,"(51.050566763066044, -114.03507248380473)"
BRIDGELAND/RIVERSIDE,2003,4796,2257,CENTRE,"(51.050566763066044, -114.03507248380473)"
BRIDGELAND/RIVERSIDE,2004,4582,2210,CENTRE,"(51.050566763066044, -114.03507248380473)"
BRIDGELAND/RIVERSIDE,2005,4514,2168,CENTRE,"(51.050566763066044, -114.03507248380473)"
BRIDGELAND/RIVERSIDE,2006,5042,2487,CENTRE,"(51.050566763066044, -114.03507248380473)"
BRIDGELAND/RIVERSIDE,2007,4974,2433,CENTRE,"(51.050566763066044, -114.03507248380473)"
BRIDGELAND/RIVERSIDE,2008,5251,2635,CENTRE,"(51.050566763066044, -114.03507248380473)"
BRIDGELAND/RIVERSIDE,2009,5150,2576,CENTRE,"(51.050566763066044, -114.03507248380473)"
BRIDGELAND/RIVERSIDE,2010,5162,2582,CENTRE,"(51.050566763066044, -114.03507248380473)"
BRIDGELAND/RIVERSIDE,2011,5254,2662,CENTRE,"(51.050566763066044, -114.03507248380473)"
BRIDGELAND/RIVERSIDE,2012,5594,2807,CENTRE,"(51.050566763066044, -114.03507248380473)"
BRIDGELAND/RIVERSIDE,2013,5560,2816,CENTRE,"(51.050566763066044, -114.03507248380473)"
BRIDGELAND/RIVERSIDE,2014,5962,2954,CENTRE,"(51.050566763066044, -114.03507248380473)"
BRIDGELAND/RIVERSIDE,2015,6010,2940,CENTRE,"(51.050566763066044, -114.03507248380473)"
BRIDGELAND/RIVERSIDE,2016,6052,3004,CENTRE,"(51.050566763066044, -114.03507248380473)"
BRIDGELAND/RIVERSIDE,2017,6332,3197,CENTRE,"(51.050566763066044, -114.03507248380473)"
BRIDLEWOOD,2000,2942,1044,SOUTH,"(50.899454856622, -114.109726552484)"
BRIDLEWOOD,2001,3806,1321,SOUTH,"(50.899454856622, -114.109726552484)"
BRIDLEWOOD,2002,4617,1617,SOUTH,"(50.899454856622, -114.109726552484)"
BRIDLEWOOD,2003,5442,1881,SOUTH,"(50.899454856622, -114.109726552484)"
BRIDLEWOOD,2004,6179,2123,SOUTH,"(50.899454856622, -114.109726552484)"
BRIDLEWOOD,2005,6892,2443,SOUTH,"(50.899454856622, -114.109726552484)"
BRIDLEWOOD,2006,7928,2822,SOUTH,"(50.899454856622, -114.109726552484)"
BRIDLEWOOD,2007,8929,3107,SOUTH,"(50.899454856622, -114.109726552484)"
BRIDLEWOOD,2008,9967,3460,SOUTH,"(50.899454856622, -114.109726552484)"
BRIDLEWOOD,2009,10989,3825,SOUTH,"(50.899454856622, -114.109726552484)"
BRIDLEWOOD,2010,11317,3924,SOUTH,"(50.899454856622, -114.109726552484)"
BRIDLEWOOD,2011,11641,4030,SOUTH,"(50.899454856622, -114.109726552484)"
BRIDLEWOOD,2012,11835,4109,SOUTH,"(50.899454856622, -114.109726552484)"
BRIDLEWOOD,2013,12432,4153,SOUTH,"(50.899454856622, -114.109726552484)"
BRIDLEWOOD,2014,12588,4138,SOUTH,"(50.899454856622, -114.109726552484)"
BRIDLEWOOD,2015,13045,4163,SOUTH,"(50.899454856622, -114.109726552484)"
BRIDLEWOOD,2016,12711,4114,SOUTH,"(50.899454856622, -114.109726552484)"
BRIDLEWOOD,2017,12696,4114,SOUTH,"(50.899454856622, -114.109726552484)"
BRITANNIA,2000,817,306,CENTRE,"(51.012674541829, -114.086314872035)"
BRITANNIA,2001,812,305,CENTRE,"(51.012674541829, -114.086314872035)"
BRITANNIA,2002,780,296,CENTRE,"(51.012674541829, -114.086314872035)"
BRITANNIA,2003,777,299,CENTRE,"(51.012674541829, -114.086314872035)"
BRITANNIA,2004,725,271,CENTRE,"(51.012674541829, -114.086314872035)"
BRITANNIA,2005,745,283,CENTRE,"(51.012674541829, -114.086314872035)"
BRITANNIA,2006,784,298,CENTRE,"(51.012674541829, -114.086314872035)"
BRITANNIA,2007,743,290,CENTRE,"(51.012674541829, -114.086314872035)"
BRITANNIA,2008,721,283,CENTRE,"(51.012674541829, -114.086314872035)"
BRITANNIA,2009,736,294,CENTRE,"(51.012674541829, -114.086314872035)"
BRITANNIA,2010,753,291,CENTRE,"(51.012674541829, -114.086314872035)"
BRITANNIA,2011,746,279,CENTRE,"(51.012674541829, -114.086314872035)"
BRITANNIA,2012,803,293,CENTRE,"(51.012674541829, -114.086314872035)"
BRITANNIA,2013,757,290,CENTRE,"(51.012674541829, -114.086314872035)"
BRITANNIA,2014,722,283,CENTRE,"(51.012674541829, -114.086314872035)"
BRITANNIA,2015,711,285,CENTRE,"(51.012674541829, -114.086314872035)"
BRITANNIA,2016,717,289,CENTRE,"(51.012674541829, -114.086314872035)"
BRITANNIA,2017,668,285,CENTRE,"(51.012674541829, -114.086314872035)"
CAMBRIAN HEIGHTS,2000,2127,882,CENTRE,"(51.0843391716, -114.089378965344)"
CAMBRIAN HEIGHTS,2001,2104,884,CENTRE,"(51.0843391716, -114.089378965344)"
CAMBRIAN HEIGHTS,2002,2124,883,CENTRE,"(51.0843391716, -114.089378965344)"
CAMBRIAN HEIGHTS,2003,2092,877,CENTRE,"(51.0843391716, -114.089378965344)"
CAMBRIAN HEIGHTS,2004,2008,871,CENTRE,"(51.0843391716, -114.089378965344)"
CAMBRIAN HEIGHTS,2005,1992,875,CENTRE,"(51.0843391716, -114.089378965344)"
CAMBRIAN HEIGHTS,2006,2039,878,CENTRE,"(51.0843391716, -114.089378965344)"
CAMBRIAN HEIGHTS,2007,2060,872,CENTRE,"(51.0843391716, -114.089378965344)"
CAMBRIAN HEIGHTS,2008,2015,862,CENTRE,"(51.0843391716, -114.089378965344)"
CAMBRIAN HEIGHTS,2009,2080,874,CENTRE,"(51.0843391716, -114.089378965344)"
CAMBRIAN HEIGHTS,2010,2123,876,CENTRE,"(51.0843391716, -114.089378965344)"
CAMBRIAN HEIGHTS,2011,2039,854,CENTRE,"(51.0843391716, -114.089378965344)"
CAMBRIAN HEIGHTS,2012,2059,878,CENTRE,"(51.0843391716, -114.089378965344)"
CAMBRIAN HEIGHTS,2013,2063,876,CENTRE,"(51.0843391716, -114.089378965344)"
CAMBRIAN HEIGHTS,2014,2090,879,CENTRE,"(51.0843391716, -114.089378965344)"
CAMBRIAN HEIGHTS,2015,2150,878,CENTRE,"(51.0843391716, -114.089378965344)"
CAMBRIAN HEIGHTS,2016,2107,874,CENTRE,"(51.0843391716, -114.089378965344)"
CAMBRIAN HEIGHTS,2017,2075,864,CENTRE,"(51.0843391716, -114.089378965344)"
CANYON MEADOWS,2000,8436,3110,SOUTH,"(50.940963833547, -114.082182330983)"
CANYON MEADOWS,2001,8444,3116,SOUTH,"(50.940963833547, -114.082182330983)"
CANYON MEADOWS,2002,8435,3124,SOUTH,"(50.940963833547, -114.082182330983)"
CANYON MEADOWS,2003,8294,3109,SOUTH,"(50.940963833547, -114.082182330983)"
CANYON MEADOWS,2004,7982,3008,SOUTH,"(50.940963833547, -114.082182330983)"
CANYON MEADOWS,2005,7953,3060,SOUTH,"(50.940963833547, -114.082182330983)"
CANYON MEADOWS,2006,7935,3071,SOUTH,"(50.940963833547, -114.082182330983)"
CANYON MEADOWS,2007,8024,3103,SOUTH,"(50.940963833547, -114.082182330983)"
CANYON MEADOWS,2008,7957,3087,SOUTH,"(50.940963833547, -114.082182330983)"
CANYON MEADOWS,2009,7985,3117,SOUTH,"(50.940963833547, -114.082182330983)"
CANYON MEADOWS,2010,7810,3080,SOUTH,"(50.940963833547, -114.082182330983)"
CANYON MEADOWS,2011,7895,3102,SOUTH,"(50.940963833547, -114.082182330983)"
CANYON MEADOWS,2012,7787,3110,SOUTH,"(50.940963833547, -114.082182330983)"
CANYON MEADOWS,2013,7851,3141,SOUTH,"(50.940963833547, -114.082182330983)"
CANYON MEADOWS,2014,7838,3123,SOUTH,"(50.940963833547, -114.082182330983)"
CANYON MEADOWS,2015,7949,3134,SOUTH,"(50.940963833547, -114.082182330983)"
CANYON MEADOWS,2016,7855,3137,SOUTH,"(50.940963833547, -114.082182330983)"
CANYON MEADOWS,2017,7553,3066,SOUTH,"(50.940963833547, -114.082182330983)"
CAPITOL HILL,2000,3971,2003,CENTRE,"(51.07266169356609, -114.09465162163508)"
CAPITOL HILL,2001,3919,1988,CENTRE,"(51.07266169356609, -114.09465162163508)"
CAPITOL HILL,2002,4067,2046,CENTRE,"(51.07266169356609, -114.09465162163508)"
CAPITOL HILL,2003,4002,2003,CENTRE,"(51.07266169356609, -114.09465162163508)"
CAPITOL HILL,2004,3900,1958,CENTRE,"(51.07266169356609, -114.09465162163508)"
CAPITOL HILL,2005,3947,2005,CENTRE,"(51.07266169356609, -114.09465162163508)"
CAPITOL HILL,2006,4044,2053,CENTRE,"(51.07266169356609, -114.09465162163508)"
CAPITOL HILL,2007,3939,1999,CENTRE,"(51.07266169356609, -114.09465162163508)"
CAPITOL HILL,2008,4058,2024,CENTRE,"(51.07266169356609, -114.09465162163508)"
CAPITOL HILL,2009,4178,2079,CENTRE,"(51.07266169356609, -114.09465162163508)"
CAPITOL HILL,2010,4061,2028,CENTRE,"(51.07266169356609, -114.09465162163508)"
CAPITOL HILL,2011,4003,1974,CENTRE,"(51.07266169356609, -114.09465162163508)"
CAPITOL HILL,2012,4015,2033,CENTRE,"(51.07266169356609, -114.09465162163508)"
CAPITOL HILL,2013,4164,2065,CENTRE,"(51.07266169356609, -114.09465162163508)"
CAPITOL HILL,2014,4413,2139,CENTRE,"(51.07266169356609, -114.09465162163508)"
CAPITOL HILL,2015,4465,2083,CENTRE,"(51.07266169356609, -114.09465162163508)"
CAPITOL HILL,2016,4571,2091,CENTRE,"(51.07266169356609, -114.09465162163508)"
CAPITOL HILL,2017,4459,2074,CENTRE,"(51.07266169356609, -114.09465162163508)"
CASTLERIDGE,2000,6389,1812,NORTHEAST,"(51.105254134535, -113.961029731958)"
CASTLERIDGE,2001,6405,1810,NORTHEAST,"(51.105254134535, -113.961029731958)"
CASTLERIDGE,2002,6412,1816,NORTHEAST,"(51.105254134535, -113.961029731958)"
CASTLERIDGE,2003,6244,1819,NORTHEAST,"(51.105254134535, -113.961029731958)"
CASTLERIDGE,2004,6180,1797,NORTHEAST,"(51.105254134535, -113.961029731958)"
CASTLERIDGE,2005,6095,1805,NORTHEAST,"(51.105254134535, -113.961029731958)"
CASTLERIDGE,2006,6216,1831,NORTHEAST,"(51.105254134535, -113.961029731958)"
CASTLERIDGE,2007,6237,1832,NORTHEAST,"(51.105254134535, -113.961029731958)"
CASTLERIDGE,2008,6329,1857,NORTHEAST,"(51.105254134535, -113.961029731958)"
CASTLERIDGE,2009,6096,1821,NORTHEAST,"(51.105254134535, -113.961029731958)"
CASTLERIDGE,2010,5947,1791,NORTHEAST,"(51.105254134535, -113.961029731958)"
CASTLERIDGE,2011,6098,1850,NORTHEAST,"(51.105254134535, -113.961029731958)"
CASTLERIDGE,2012,6096,1861,NORTHEAST,"(51.105254134535, -113.961029731958)"
CASTLERIDGE,2013,6410,1889,NORTHEAST,"(51.105254134535, -113.961029731958)"
CASTLERIDGE,2014,6396,1917,NORTHEAST,"(51.105254134535, -113.961029731958)"
CASTLERIDGE,2015,6475,1943,NORTHEAST,"(51.105254134535, -113.961029731958)"
CASTLERIDGE,2016,6305,1870,NORTHEAST,"(51.105254134535, -113.961029731958)"
CASTLERIDGE,2017,6181,1853,NORTHEAST,"(51.105254134535, -113.961029731958)"
CEDARBRAE,2000,6737,2428,SOUTH,"(50.957148743073, -114.129616070747)"
CEDARBRAE,2001,6746,2439,SOUTH,"(50.957148743073, -114.129616070747)"
CEDARBRAE,2002,6689,2455,SOUTH,"(50.957148743073, -114.129616070747)"
CEDARBRAE,2003,6531,2442,SOUTH,"(50.957148743073, -114.129616070747)"
CEDARBRAE,2004,6386,2425,SOUTH,"(50.957148743073, -114.129616070747)"
CEDARBRAE,2005,6440,2510,SOUTH,"(50.957148743073, -114.129616070747)"
CEDARBRAE,2006,6441,2561,SOUTH,"(50.957148743073, -114.129616070747)"
CEDARBRAE,2007,6426,2559,SOUTH,"(50.957148743073, -114.129616070747)"
CEDARBRAE,2008,6412,2557,SOUTH,"(50.957148743073, -114.129616070747)"
CEDARBRAE,2009,6366,2549,SOUTH,"(50.957148743073, -114.129616070747)"
CEDARBRAE,2010,6212,2532,SOUTH,"(50.957148743073, -114.129616070747)"
CEDARBRAE,2011,6264,2558,SOUTH,"(50.957148743073, -114.129616070747)"
CEDARBRAE,2012,6237,2573,SOUTH,"(50.957148743073, -114.129616070747)"
CEDARBRAE,2013,6273,2567,SOUTH,"(50.957148743073, -114.129616070747)"
CEDARBRAE,2014,6271,2572,SOUTH,"(50.957148743073, -114.129616070747)"
CEDARBRAE,2015,6308,2576,SOUTH,"(50.957148743073, -114.129616070747)"
CEDARBRAE,2016,6177,2524,SOUTH,"(50.957148743073, -114.129616070747)"
CEDARBRAE,2017,6075,2496,SOUTH,"(50.957148743073, -114.129616070747)"
CHAPARRAL,2000,3447,1159,SOUTH,"(50.8845999669125, -114.025650000919)"
CHAPARRAL,2001,4224,1408,SOUTH,"(50.8845999669125, -114.025650000919)"
CHAPARRAL,2002,4867,1618,SOUTH,"(50.8845999669125, -114.025650000919)"
CHAPARRAL,2003,5736,1879,SOUTH,"(50.8845999669125, -114.025650000919)"
CHAPARRAL,2004,6502,2081,SOUTH,"(50.8845999669125, -114.025650000919)"
CHAPARRAL,2005,7130,2320,SOUTH,"(50.8845999669125, -114.025650000919)"
CHAPARRAL,2006,8134,2543,SOUTH,"(50.8845999669125, -114.025650000919)"
CHAPARRAL,2007,8896,2741,SOUTH,"(50.8845999669125, -114.025650000919)"
CHAPARRAL,2008,9651,2978,SOUTH,"(50.8845999669125, -114.025650000919)"
CHAPARRAL,2009,10537,3273,SOUTH,"(50.8845999669125, -114.025650000919)"
CHAPARRAL,2010,10805,3406,SOUTH,"(50.8845999669125, -114.025650000919)"
CHAPARRAL,2011,11151,3512,SOUTH,"(50.8845999669125, -114.025650000919)"
CHAPARRAL,2012,11552,3647,SOUTH,"(50.8845999669125, -114.025650000919)"
CHAPARRAL,2013,12018,3774,SOUTH,"(50.8845999669125, -114.025650000919)"
CHAPARRAL,2014,12407,3919,SOUTH,"(50.8845999669125, -114.025650000919)"
CHAPARRAL,2015,13000,4093,SOUTH,"(50.8845999669125, -114.025650000919)"
CHAPARRAL,2016,13013,4116,SOUTH,"(50.8845999669125, -114.025650000919)"
CHAPARRAL,2017,12964,4133,SOUTH,"(50.8845999669125, -114.025650000919)"
CHARLESWOOD/COLLINGWOOD,2000,6057,2425,NORTHWEST,"(51.0901258178831, -114.112181903017)"
CHARLESWOOD/COLLINGWOOD,2001,6041,2418,NORTHWEST,"(51.0901258178831, -114.112181903017)"
CHARLESWOOD/COLLINGWOOD,2002,6032,2417,NORTHWEST,"(51.0901258178831, -114.112181903017)"
CHARLESWOOD/COLLINGWOOD,2003,5960,2406,NORTHWEST,"(51.0901258178831, -114.112181903017)"
CHARLESWOOD/COLLINGWOOD,2004,5894,2388,NORTHWEST,"(51.0901258178831, -114.112181903017)"
CHARLESWOOD/COLLINGWOOD,2005,5835,2373,NORTHWEST,"(51.0901258178831, -114.112181903017)"
CHARLESWOOD/COLLINGWOOD,2006,5828,2371,NORTHWEST,"(51.0901258178831, -114.112181903017)"
CHARLESWOOD/COLLINGWOOD,2007,5732,2359,NORTHWEST,"(51.0901258178831, -114.112181903017)"
CHARLESWOOD/COLLINGWOOD,2008,5721,2347,NORTHWEST,"(51.0901258178831, -114.112181903017)"
CHARLESWOOD/COLLINGWOOD,2009,5795,2363,NORTHWEST,"(51.0901258178831, -114.112181903017)"
CHARLESWOOD/COLLINGWOOD,2010,5671,2358,NORTHWEST,"(51.0901258178831, -114.112181903017)"
CHARLESWOOD/COLLINGWOOD,2011,5588,2318,NORTHWEST,"(51.0901258178831, -114.112181903017)"
CHARLESWOOD/COLLINGWOOD,2012,5643,2371,NORTHWEST,"(51.0901258178831, -114.112181903017)"
CHARLESWOOD/COLLINGWOOD,2013,5805,2374,NORTHWEST,"(51.0901258178831, -114.112181903017)"
CHARLESWOOD/COLLINGWOOD,2014,5946,2391,NORTHWEST,"(51.0901258178831, -114.112181903017)"
CHARLESWOOD/COLLINGWOOD,2015,5969,2367,NORTHWEST,"(51.0901258178831, -114.112181903017)"
CHARLESWOOD/COLLINGWOOD,2016,5874,2358,NORTHWEST,"(51.0901258178831, -114.112181903017)"
CHARLESWOOD/COLLINGWOOD,2017,5798,2347,NORTHWEST,"(51.0901258178831, -114.112181903017)"
CHINATOWN,2000,1281,743,CENTRE,"(51.052826999717524, -114.06552010650593)"
CHINATOWN,2001,1222,726,CENTRE,"(51.052826999717524, -114.06552010650593)"
CHINATOWN,2002,1256,743,CENTRE,"(51.052826999717524, -114.06552010650593)"
CHINATOWN,2003,1246,739,CENTRE,"(51.052826999717524, -114.06552010650593)"
CHINATOWN,2004,1199,724,CENTRE,"(51.052826999717524, -114.06552010650593)"
CHINATOWN,2005,1248,743,CENTRE,"(51.052826999717524, -114.06552010650593)"
CHINATOWN,2006,1361,837,CENTRE,"(51.052826999717524, -114.06552010650593)"
CHINATOWN,2007,1308,833,CENTRE,"(51.052826999717524, -114.06552010650593)"
CHINATOWN,2008,1281,823,CENTRE,"(51.052826999717524, -114.06552010650593)"
CHINATOWN,2009,1287,806,CENTRE,"(51.052826999717524, -114.06552010650593)"
CHINATOWN,2010,1209,754,CENTRE,"(51.052826999717524, -114.06552010650593)"
CHINATOWN,2011,1269,801,CENTRE,"(51.052826999717524, -114.06552010650593)"
CHINATOWN,2012,1577,1027,CENTRE,"(51.052826999717524, -114.06552010650593)"
CHINATOWN,2013,1600,1106,CENTRE,"(51.052826999717524, -114.06552010650593)"
CHINATOWN,2014,1836,1201,CENTRE,"(51.052826999717524, -114.06552010650593)"
CHINATOWN,2015,1906,1263,CENTRE,"(51.052826999717524, -114.06552010650593)"
CHINATOWN,2016,2104,1424,CENTRE,"(51.052826999717524, -114.06552010650593)"
CHINATOWN,2017,2124,1436,CENTRE,"(51.052826999717524, -114.06552010650593)"
CHINOOK PARK,2000,1728,578,SOUTH,"(50.983246429038, -114.088993423318)"
CHINOOK PARK,2001,1734,576,SOUTH,"(50.983246429038, -114.088993423318)"
CHINOOK PARK,2002,1751,579,SOUTH,"(50.983246429038, -114.088993423318)"
CHINOOK PARK,2003,1733,577,SOUTH,"(50.983246429038, -114.088993423318)"
CHINOOK PARK,2004,1710,570,SOUTH,"(50.983246429038, -114.088993423318)"
CHINOOK PARK,2005,1677,569,SOUTH,"(50.983246429038, -114.088993423318)"
CHINOOK PARK,2006,1717,579,SOUTH,"(50.983246429038, -114.088993423318)"
CHINOOK PARK,2007,1726,576,SOUTH,"(50.983246429038, -114.088993423318)"
CHINOOK PARK,2008,1728,575,SOUTH,"(50.983246429038, -114.088993423318)"
CHINOOK PARK,2009,1725,577,SOUTH,"(50.983246429038, -114.088993423318)"
CHINOOK PARK,2010,1704,574,SOUTH,"(50.983246429038, -114.088993423318)"
CHINOOK PARK,2011,1703,568,SOUTH,"(50.983246429038, -114.088993423318)"
CHINOOK PARK,2012,1707,575,SOUTH,"(50.983246429038, -114.088993423318)"
CHINOOK PARK,2013,1704,575,SOUTH,"(50.983246429038, -114.088993423318)"
CHINOOK PARK,2014,1708,571,SOUTH,"(50.983246429038, -114.088993423318)"
CHINOOK PARK,2015,1702,580,SOUTH,"(50.983246429038, -114.088993423318)"
CHINOOK PARK,2016,1687,574,SOUTH,"(50.983246429038, -114.088993423318)"
CHINOOK PARK,2017,1663,568,SOUTH,"(50.983246429038, -114.088993423318)"
CHRISTIE PARK,2000,2232,719,WEST,"(51.0408346227, -114.175900746383)"
CHRISTIE PARK,2001,2319,719,WEST,"(51.0408346227, -114.175900746383)"
CHRISTIE PARK,2002,2360,725,WEST,"(51.0408346227, -114.175900746383)"
CHRISTIE PARK,2003,2309,721,WEST,"(51.0408346227, -114.175900746383)"
CHRISTIE PARK,2004,2272,718,WEST,"(51.0408346227, -114.175900746383)"
CHRISTIE PARK,2005,2241,716,WEST,"(51.0408346227, -114.175900746383)"
CHRISTIE PARK,2006,2205,712,WEST,"(51.0408346227, -114.175900746383)"
CHRISTIE PARK,2007,2217,706,WEST,"(51.0408346227, -114.175900746383)"
CHRISTIE PARK,2008,2172,707,WEST,"(51.0408346227, -114.175900746383)"
CHRISTIE PARK,2009,2187,705,WEST,"(51.0408346227, -114.175900746383)"
CHRISTIE PARK,2010,2229,715,WEST,"(51.0408346227, -114.175900746383)"
CHRISTIE PARK,2011,2180,708,WEST,"(51.0408346227, -114.175900746383)"
CHRISTIE PARK,2012,2196,718,WEST,"(51.0408346227, -114.175900746383)"
CHRISTIE PARK,2013,2214,717,WEST,"(51.0408346227, -114.175900746383)"
CHRISTIE PARK,2014,2217,715,WEST,"(51.0408346227, -114.175900746383)"
CHRISTIE PARK,2015,2162,711,WEST,"(51.0408346227, -114.175900746383)"
CHRISTIE PARK,2016,2153,719,WEST,"(51.0408346227, -114.175900746383)"
CHRISTIE PARK,2017,2148,717,WEST,"(51.0408346227, -114.175900746383)"
CITADEL,2000,5879,1931,NORTHWEST,"(51.144535953053, -114.183916846492)"
CITADEL,2001,6749,2207,NORTHWEST,"(51.144535953053, -114.183916846492)"
CITADEL,2002,7952,2610,NORTHWEST,"(51.144535953053, -114.183916846492)"
CITADEL,2003,9403,3184,NORTHWEST,"(51.144535953053, -114.183916846492)"
CITADEL,2004,10008,3440,NORTHWEST,"(51.144535953053, -114.183916846492)"
CITADEL,2005,10071,3444,NORTHWEST,"(51.144535953053, -114.183916846492)"
CITADEL,2006,10166,3455,NORTHWEST,"(51.144535953053, -114.183916846492)"
CITADEL,2007,10205,3447,NORTHWEST,"(51.144535953053, -114.183916846492)"
CITADEL,2008,10127,3434,NORTHWEST,"(51.144535953053, -114.183916846492)"
CITADEL,2009,10212,3433,NORTHWEST,"(51.144535953053, -114.183916846492)"
CITADEL,2010,10221,3426,NORTHWEST,"(51.144535953053, -114.183916846492)"
CITADEL,2011,10171,3431,NORTHWEST,"(51.144535953053, -114.183916846492)"
CITADEL,2012,10197,3414,NORTHWEST,"(51.144535953053, -114.183916846492)"
CITADEL,2013,10333,3429,NORTHWEST,"(51.144535953053, -114.183916846492)"
CITADEL,2014,10391,3450,NORTHWEST,"(51.144535953053, -114.183916846492)"
CITADEL,2015,10517,3451,NORTHWEST,"(51.144535953053, -114.183916846492)"
CITADEL,2016,10509,3452,NORTHWEST,"(51.144535953053, -114.183916846492)"
CITADEL,2017,10293,3441,NORTHWEST,"(51.144535953053, -114.183916846492)"
CITYSCAPE,2000,0,0,NORTHEAST,"(51.1470315569943, -113.961258031484)"
CITYSCAPE,2001,0,0,NORTHEAST,"(51.1470315569943, -113.961258031484)"
CITYSCAPE,2002,0,0,NORTHEAST,"(51.1470315569943, -113.961258031484)"
CITYSCAPE,2003,0,0,NORTHEAST,"(51.1470315569943, -113.961258031484)"
CITYSCAPE,2004,0,0,NORTHEAST,"(51.1470315569943, -113.961258031484)"
CITYSCAPE,2005,0,0,NORTHEAST,"(51.1470315569943, -113.961258031484)"
CITYSCAPE,2006,0,0,NORTHEAST,"(51.1470315569943, -113.961258031484)"
CITYSCAPE,2007,0,0,NORTHEAST,"(51.1470315569943, -113.961258031484)"
CITYSCAPE,2008,0,0,NORTHEAST,"(51.1470315569943, -113.961258031484)"
CITYSCAPE,2009,0,0,NORTHEAST,"(51.1470315569943, -113.961258031484)"
CITYSCAPE,2010,0,0,NORTHEAST,"(51.1470315569943, -113.961258031484)"
CITYSCAPE,2011,0,0,NORTHEAST,"(51.1470315569943, -113.961258031484)"
CITYSCAPE,2012,0,0,NORTHEAST,"(51.1470315569943, -113.961258031484)"
CITYSCAPE,2013,0,0,NORTHEAST,"(51.1470315569943, -113.961258031484)"
CITYSCAPE,2014,0,0,NORTHEAST,"(51.1470315569943, -113.961258031484)"
CITYSCAPE,2015,627,164,NORTHEAST,"(51.1470315569943, -113.961258031484)"
CITYSCAPE,2016,1551,421,NORTHEAST,"(51.1470315569943, -113.961258031484)"
CITYSCAPE,2017,2529,676,NORTHEAST,"(51.1470315569943, -113.961258031484)"
CLIFF BUNGALOW,2000,1999,1285,CENTRE,"(51.03393023150099, -114.07489486405635)"
CLIFF BUNGALOW,2001,1976,1306,CENTRE,"(51.03393023150099, -114.07489486405635)"
CLIFF BUNGALOW,2002,1998,1294,CENTRE,"(51.03393023150099, -114.07489486405635)"
CLIFF BUNGALOW,2003,2009,1290,CENTRE,"(51.03393023150099, -114.07489486405635)"
CLIFF BUNGALOW,2004,1915,1260,CENTRE,"(51.03393023150099, -114.07489486405635)"
CLIFF BUNGALOW,2005,1999,1252,CENTRE,"(51.03393023150099, -114.07489486405635)"
